id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
1380,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRE2145-1,food bank site,Greater Washington County Food Bank,909 National Pike West,Brownsville,PA,15417,Washington,NA,NA,NA,40.0429563,-79.9784923,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1381,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRE2362-1,food bank site,Green Diamond Place NM,379 Mellon Ave.,Baden,PA,15005,Beaver,NA,NA,NA,40.6365085,-80.2303304,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1382,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGRE2316-1,food bank site,Greenfield Terrace,3909 Raff St.,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.4268021,-79.9433597,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1383,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PGWE2070-1,food bank site,Gwen's Girls,220 Ridge Ave.,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4522833,-80.0081375,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1384,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHAZ2208-1,food bank site,Hazelwood Towers,111 Tecumseh Street,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.4089911,-79.9430119,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1385,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHAZ1004-1,food bank site,Hazelwood YMCA Food Pantry,134 East Elizabeth Street,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.4069908,-79.9417423,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1386,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHAZ2454-1,food bank site,Hazelwood/Greenfield MOW,5115 Second Avenue,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.4066451,-79.9427477,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1387,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHEA2008-1,food bank site,HEARTH,"3724 Mt. Royal Blvd., Suite 101",Glenshaw,PA,15116,Allegheny,NA,NA,NA,40.5526778,-79.9701937,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1388,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHEL2412-3,food bank site,Helping Hands Backpack,301 Center Street,Boswell,PA,15531,Somerset,NA,NA,NA,40.1618976,-79.0291461,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1389,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHEL2412-1,food bank site,Helping Hands Food Pantry,301 Center Street,Boswell,PA,15531,Somerset,NA,NA,NA,40.1618976,-79.0291461,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1390,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIG2435-1,food bank site,Highland Terrace NM,111 West Fairmont Ave.,New Castle,PA,16105,Lawrence,NA,NA,NA,41.020797,-80.350223,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1391,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIG1330-1,food bank site,Highlands Area MOW,965 Burtner Road,Natrona Heights,PA,15065,Allegheny,NA,NA,NA,40.6288843,-79.716719,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1392,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIL1657-1,food bank site,Hill House Association MOW,2038 Bedford Avenue,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4468951,-79.9809673,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1393,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIL1657-1,food bank site,Hill House Association Senior Center,2038 Bedford Avenue,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4468951,-79.9809673,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1394,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHIL2487-1,food bank site,Hillcrest Residences,2948 Brownsville Rd,Pittsburgh,PA,15227,Allegheny,NA,NA,NA,40.3818377,-79.9770606,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1395,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOL2366-1,food bank site,Holy Angels Parish Food Pantry,201 Caldwell Ave.,Wilmerding,PA,15148,Allegheny,NA,NA,NA,40.3924715,-79.8105446,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1396,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOL2053-1,food bank site,Holy Family Social Services,"1789 South Braddock Avenue, Suite 280",Pittsburgh,PA,15218,Allegheny,NA,NA,NA,40.4244369,-79.8873692,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1397,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOL2077-1,food bank site,Holy Redeemer Social Services,603 Bridge Street,Ellwood City,PA,16117,Lawrence,NA,NA,NA,40.8703546,-80.2841785,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1398,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM1186-1,food bank site,Homewood Brushton YMCA Food Pantry,7140 Bennett Street,Pittsburgh,PA,15208,Allegheny,NA,NA,NA,40.4566067,-79.8983418,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1399,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM2418-1,food bank site,Homewood Children's Village,6907 Frankstown Avenue,Pittsburgh,PA,15208,Allegheny,NA,NA,NA,40.458437000000004,-79.9033808,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1400,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM2240-1,food bank site,Homewood House,7130 Frankstown Ave.,Pittsburgh,PA,15208,Allegheny,NA,NA,NA,40.4573303,-79.8974921,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1401,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOM2477-1,food bank site,Homewood Station,7202 Susquehanna St,Pittsburgh,PA,15208,Allegheny,NA,NA,NA,40.4535501,-79.897999,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1402,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOS2199-2,food bank site,"Hosanna House, Inc. Afterschool",807 Wallace Avenue,Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.4437117,-79.8805456,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1403,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2222-1,food bank site,House of Bread Outreach,1111 Wood St.,Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.4451942,-79.8841511,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1404,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2535-1,food bank site,Housing Authority of Lawrence County - Lawrence Manor,211 W. Moody Ave.,New Castle,PA,16101,Lawrence,NA,NA,NA,41.0100299,-80.3503346,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1405,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2535-2,food bank site,Housing Authority of Lawrence County - McGrath Manor,814 W. Washington St.,New Castle,PA,16101,Lawrence,NA,NA,NA,41.0000913,-80.3593834,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1406,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHOU2535-3,food bank site,Housing Authority of Lawrence County - Skyview Towers,219 N. Beaver St.,New Castle,PA,16101,Lawrence,NA,NA,NA,41.0030546,-80.3491164,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1407,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHUL2197-1,food bank site,Hulton Arbors,815 Arbor Lane,Verona,PA,15147,Allegheny,NA,NA,NA,40.5132874,-79.8046342,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1408,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PHUN1006-1,food bank site,Hunger Services Network,610 Wood Street,Pittsburgh,PA,15222,Allegheny,NA,NA,NA,40.4423588,-79.9987711,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1409,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSTP1163-4,food bank site,I.W. Abel Place,"4720 Hatfield Street, (Lawrenceville)",Pittsburgh,PA,15201,Allegheny,NA,NA,NA,40.4757207,-79.9594449,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1410,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PIND2106-1,food bank site,Indiana County Community Action,1849 South 6th St.,Indiana,PA,15701,Indiana,NA,NA,NA,40.585652,-79.1350193,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1411,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PINT1141-1,food bank site,Inter Church Food Bank,618 Russellwood Avenue,McKees Rocks,PA,15136,Allegheny,NA,NA,NA,40.4715852,-80.07318,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1412,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PINT1002-1,food bank site,Intersection Food Pantry,115 Seventh Avenue,McKeesport,PA,15132,Allegheny,NA,NA,NA,40.3488086,-79.8676344,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1413,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PINT1002-3,food bank site,Intersection Food Pantry II,523 Sinclair Street,McKeesport,PA,15132,Allegheny,NA,NA,NA,40.3505384,-79.8614643,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1414,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVAL1174-2,food bank site,Isaiah's Kitchen,601 North Aiken Avenue,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.4709532,-79.9327736,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1415,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PISB1090-1,food bank site,Isbir Manor,"Market St. & 11th. Ave., Apt. 8H",McKeesport,PA,15132,Allegheny,NA,NA,NA,40.346373,-79.8656278,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1416,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PISL2189-1,food bank site,Islamic Center of Pittsburgh,4100 Bigelow Blvd.,Pittsburgh,PA,15213,Allegheny,NA,NA,NA,40.4487727,-79.9557735,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1417,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJCH1091-1,food bank site,J.C. Hairston Food Bank,6556 Shetland Avenue,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.4617854,-79.9082943,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1418,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJEF2504-1,food bank site,Jefferson Hospital,565 Coal Valley Road,Jefferson Hills,PA,15025,Allegheny,NA,NA,NA,40.3184396,-79.9334877,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1419,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJEF1142-1,food bank site,Jefferson Manor Food Pantry,201 Jefferson Road,Penn Hills,PA,15235,Allegheny,NA,NA,NA,40.4652627,-79.822674,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1420,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJOH2354-1,food bank site,John Fraser Hall,500 Hunter Street,Turtle Creek,PA,15145,Allegheny,NA,NA,NA,40.406338,-79.828365,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1421,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJOH2424-1,food bank site,John Paul Plaza,1005 Herron Ave.,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4572609,-79.9649953,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1422,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJUB1501-1,food bank site,"Jubilee Association, Inc. Food Pantry",3101 Brereton Street,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4568399,-79.9671561,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1423,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PJUB1501-2,food bank site,"Jubilee Association, Inc. Soup Kitchen",2005 Wyandotte Street,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.438656,-79.97741,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1424,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PKLE1143-1,food bank site,K. Leroy Irvis Towers,"715 Mercer Street, #101",Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4438124,-79.987412,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1425,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PKID2546-1,food bank site,Kids Plus Pediatrics,810 Clairton Blvd.,Pittsburgh,PA,15236,Allegheny,NA,NA,NA,40.324789,-79.944892,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1426,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PKIN2322-1,food bank site,King Beaver NM,680 Canal Street,Beaver,PA,15009,Beaver,NA,NA,NA,40.697942,-80.3075,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1427,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLAW2281-1,food bank site,Lawrence County Community Action,815 Cunningham Ave.,New Castle,PA,16101,Lawrence,NA,NA,NA,40.9911739,-80.3357956,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1428,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLAZ2399-2,food bank site,Lazarus Gate - Backpack Program,"437 Somerset Avenue, Rockwood Area School District",Rockwood,PA,15557,Somerset,NA,NA,NA,39.9171529,-79.1601458,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1429,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLAZ2399-1,food bank site,Lazarus Gate Food Pantry,"St. Luke's Lutheran Church, 701 Broadway Street",Rockwood,PA,15557,Somerset,NA,NA,NA,39.9168118,-79.153415,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1430,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLEG2185-1,food bank site,Legacy Apartments,2121 Centre Avenue,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4448602,-79.9784232,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1431,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIF2404-1,food bank site,Life Span Imperial,540 Penn Lincoln Dr,Imperial,Pa,15126,Allegheny,NA,NA,NA,40.4431572,-80.2366298,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1432,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIF2522-1,food bank site,LifeSpan Mon Valley,4313 Walnut Street,McKeesport,pa,15132,Allegheny,NA,NA,NA,40.3216675,-79.8346639,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1433,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIG2021-1,food bank site,Light of Life Ministries,10 East North Avenue,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4557435,-80.0060863,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1434,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIG1040-1,food bank site,Lighthouse Foundation Food Pantry,116 Browns Hill Road,Butler,PA,16002,Allegheny,NA,NA,NA,40.7134895,-79.9293963,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1435,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIG2381-1,food bank site,Lighthouse Memorial Christian Center,810 Fisher St.,Pittsburgh,PA,15210,Allegheny,NA,NA,NA,40.4102095,-79.974959,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1436,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1147-1,food bank site,Lincoln Park Community Center,7300 Ridgeview Avenue,Penn Hills,PA,15235,Allegheny,NA,NA,NA,40.4676338,-79.8858452,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1437,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1147-2,food bank site,Lincoln Park Community Center - Zion Lutheran Church,11609 Frankstown Road,Penn Hills,PA,15235,Allegheny,NA,NA,NA,40.465703,-79.827926,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1438,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1147-4,food bank site,Lincoln Park Community Center Fresh Market,7300 Ridgeview Avenue,Penn Hills,PA,15235,Allegheny,NA,NA,NA,40.4676338,-79.8858452,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1439,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN1221-1,food bank site,Lincoln Place Church of the Nazarene,1202 Muldowney Ave.,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.3685165,-79.9153785,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1440,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIN2320-1,food bank site,Lincoln Place Presbyterian Church,1202 Muldowney Ave.,Pittsburgh,PA,15207,Allegheny,NA,NA,NA,40.3685165,-79.9153785,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1441,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIT2536-1,food bank site,Little Beaver Food Pantry,2176 Pennsylvania 551,Enon Valley,PA,16120,Lawrence,NA,NA,NA,40.90023,-80.4635909,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1442,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLIT2030-1,food bank site,Little Sisters of the Poor,1028 Benton Ave.,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4874901,-80.0343974,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1443,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLLO2193-1,food bank site,Lloyd McBride Court NM,614 Lincoln Avenue,Millvale,PA,15209,Allegheny,NA,NA,NA,40.4822648,-79.9750086,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1444,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLOW1031-1,food bank site,Lower Valley Cooperative Ministries,325 School Street,Springdale,PA,15144,Allegheny,NA,NA,NA,40.5421879,-79.7784483,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1445,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLYN2194-1,food bank site,Lynn Williams Apartments NM,3710 Brighton Road,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4836267,-80.0354036,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1446,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMAH2537-1,food bank site,Mahoning Food Pantry,4538 W. State Street,Hillsville,PA,16132,Lawrence,NA,NA,NA,41.0136656,-80.4851289,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1447,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMAR2286-1,food bank site,Marian Plaza,8601 Bricelyn Street,Pittsburgh,PA,15221,Allegheny,NA,NA,NA,40.4590651,-79.8738116,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1448,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMAS1010-1,food bank site,Ma's Pantry,1000 Broadway Avenue,East McKeesport,PA,15035,Allegheny,NA,NA,NA,40.383782,-79.8103695,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1449,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMCK1343-1,food bank site,McKeesport Area MOW,1406 Cornell Street,McKeesport,PA,15132,Allegheny,NA,NA,NA,40.3465158,-79.8581641,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1450,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMCK1028-1,food bank site,McKeesport Towers,"301 Sixth St., 507",McKeesport,PA,15132,Allegheny,NA,NA,NA,40.3499973,-79.8647505,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1451,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMEA2438-1,food bank site,Meals for Friends,1229 Jefferson Heights Road,Penn Hills,PA,15235,Allegheny,NA,NA,NA,40.4419764,-79.812967,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1452,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMER1365-1,food bank site,Mercy Behavioral Health - East Liberty Center,101 West Station Square Drive,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4324899,-80.0040133,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1453,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PNOR1145-3,food bank site,Met Towers,1001 New Brighton Road,Avalon,PA,15202,Allegheny,NA,NA,NA,40.5013083,-80.0621363,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1454,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMET2490-1,food bank site,METRO Family Health Center,1789 S. Braddock Ave.,Pittsburgh,PA,15218,Allegheny,NA,NA,NA,40.4244369,-79.8873692,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1455,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-5,food bank site,Military Share - Butler,"Tangelwood Center, 10 Austin Ave",Lydora,PA,16045,Beaver,NA,NA,NA,40.8597556,-79.9124018,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1456,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-3,food bank site,Military Share - Connellsville,701 Petersburg Road,Connellsville,PA,15425,Fayette,NA,NA,NA,40.0210702,-79.5654009,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1457,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-1,food bank site,Military Share - Crane Armory,826 Crane Avenue,Pittsburgh,PA,15216,Allegheny,NA,NA,NA,40.4185276,-80.0276064,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1458,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-2,food bank site,Military Share - Johnstown Armory,565 Walters Avenue,Johnstown,PA,15904,Cambria,NA,NA,NA,40.304507,-78.8686894,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1459,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,GMIL2478-4,food bank site,Military Share - New Castle,708 W. Washington Street,New Castle,PA,16101,Lawrence,NA,NA,NA,40.9999754,-80.3584699,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1460,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMIL2367-1,food bank site,Miller Avenue Apartments,16 Miller Ave.,Duquesne,PA,15110,Allegheny,NA,NA,NA,40.3834574,-79.8601769,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1461,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PMON2519-1,food bank site,Montour Classroom Cupboard,"Montour High School, 223 Clever Road",McKees Rocks,PA,15136,Allegheny,NA,NA,NA,40.4674907,-80.1190013,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
